city_id,city_name,name,booking_link,score,lat,lon,descr
2,St Malo,Hotel Ajoncs d'Or,https://www.booking.com/hotel/fr/ajoncsdor.fr.html,8.4,48.64735692,-2.02519655,"L'hôtel Ajoncs d'Or se situe au cœur des remparts historiques de la ville fortifiée de Saint-Malo, à 350 mètres du port de plaisance de la ville. Vous bénéficierez gratuitement d'une connexion Wi-Fi.
Desservies par un ascenseur, les chambres insonorisées à la décoration unique sont dotées d’œuvres d'art originales. Les hébergements possèdent une salle de bains privative et une télévision par satellite.
Un petit-déjeuner buffet est servi quotidiennement dans la grande salle à manger lumineuse. Vous pourrez déguster un verre au bar sur place.
L'hôtel est idéalement situé pour profiter pleinement des nombreux restaurants célèbres de Saint-Malo. En période estivale, la station balnéaire est animée et vous y participerez à de nombreuses activités en plein air, notamment sur la plage. La gare ferroviaire de Saint-Malo se trouve à 1,8 km. Un parking privé est disponible moyennant un supplément et sur réservation préalable. 
"
2,St Malo,Chambres d'Hôtes du Manoir du Haut Salmon,https://www.booking.com/hotel/fr/manoir-du-haut-salmon.fr.html,7.7,48.63320639,-1.95942342,"Située à seulement 10 minutes en voiture des plages de Saint-Malo et de la Manche, cette maison d'hôtes occupe un manoir rénové du XVIe siècle niché dans un parc de 8 hectares avec un étang. Elle propose des équipements de pêche, une connexion Wi-Fi gratuite, un jardin et une terrasse.
Les chambres de l'établissement Chambres d’Hôtes du Manoir du Haut Salmon sont équipées d'une télévision à écran plat et d'un minibar. Affichant des murs en pierre, elles comprennent une salle de bains avec une douche et un sèche-cheveux.
Un petit-déjeuner continental est servi tous les matins et vous aurez accès à un barbecue dans le jardin. Sur demande, l'hôte pourra organiser des sorties de pêche sur l'étang appartenant à l'établissement.
Un parking privé gratuit est disponible sur place et la gare de Saint-Malo se trouve à 5,5 km. La maison d'hôtes vous accueille également à 11 km de Dinard et à 14 km de l'aéroport de Dinard-Pleurtuit-Saint-Malo. Des excursions de pêche en mer avec le propriétaire et un service de garde d'enfants peuvent être organisés moyennant des frais supplémentaires. 
"
2,St Malo,"Les Sablons - Très Bel Appartement , Lumineux",https://www.booking.com/hotel/fr/les-sablons-tres-bel-appartement-lumineux.fr.html,9.3,48.63783220,-2.01881430,"Situé à Saint-Malo, l'établissement Les Sablons - Très Bel Appartement, Lumineux propose un restaurant, une connexion Wi-Fi gratuite et une vue sur la mer. Cet appartement se trouve à 700 mètres de la tour Solidor et à 1,9 km du Grand Bé.
Cet appartement comprend 2 chambres, une télévision à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un lave-vaisselle. Les serviettes et le linge de lit sont fournis.
Vous pourrez faire de la randonnée dans les environs.
Vous séjournerez à proximité des plages des Bas-Sablons, de la Mole et des Fours à Chaux. L'aéroport de Jersey, le plus proche, est implanté à 71 km. 
"
2,St Malo,Oceania Saint Malo,https://www.booking.com/hotel/fr/oceaniasaintmalo.fr.html,8.3,48.65175689,-2.01843202,"Donnant sur la mer, l'Oceania Saint Malo se situe sur la Chaussée du Sillon, en face de la plage du même nom et à 450 mètres du port de plaisance de Saint-Malo. Il propose des chambres luxueuses et un accès gratuit au spa et à la piscine.
Les logements disposent de la climatisation et de parquet. Ils sont également dotés d'une télévision à écran plat, d'une connexion Wi-Fi gratuite et d'une salle de bains spacieuse.
Vous profiterez d'une terrasse offrant une vue panoramique sur la mer. Le jacuzzi à ciel ouvert vous attend sur la terrasse. La salle de sport est dotée d'équipements ultramodernes. Des massages sont dispensés moyennant des frais supplémentaires.
Le bar-salon de l'Oceania Saint Malo sert différents cocktails ou boissons et accueille des réceptions privées. Il prépare un menu pour le dîner. Tous les matins, vous pourrez déguster un petit-déjeuner sur place.
L'Oceania se trouve à 1,5 km de la gare de Saint-Malo et à 7 km de l'aéroport Dinard Bretagne. Un parking est disponible sur place. Le personnel de la réception parle français, anglais, espagnol et allemand. 
"
2,St Malo,Apartment Le 1727,https://www.booking.com/hotel/fr/apartment-le-1725-1727.fr.html,9.7,48.64680800,-2.02425100,"Situé à seulement 5 minutes à pied de la plage, l'Apartment Le 1725 - Le 1727 propose un hébergement à Saint-Malo, dans un bâtiment historique construit en 1727. Vous séjournerez à 600 mètres du casino de la ville et à 800 mètres de l'Espace Duguay Trouin.
Cet appartement se compose de 3 chambres indépendantes, dont une suite avec une douche et une autre suite munie d'une baignoire.
Des bars, des restaurants et des magasins se trouvent à proximité de l'appartement.
De nombreuses activités sont possibles dans les environs, comme les sports nautiques, la randonnée et le vélo. Vous séjournerez à 8 minutes de route de la gare de Saint-Malo et à 8 km de l'aéroport de Dinard-Bretagne. Un parking public est disponible à quelques pas. 
"
2,St Malo,La Cordee by Cocoonr,https://www.booking.com/hotel/fr/la-cordee-saint-malo.fr.html,9.0,48.64795607,-2.02716374,"Situé dans le centre de Saint-Malo, à 200 mètres de la plage de Bon Secours et à 300 mètres de celle de Mole, l'établissement La Cordee by Cocoonr propose une connexion Wi-Fi gratuite. Cet appartement se trouve à moins de 1 km du casino Barrière Saint-Malo et à 16 minutes à pied du fort national.
Cet appartement comprend 2 chambres, un salon, une cuisine entièrement équipée avec un four et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'un sèche-cheveux. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à proximité de la plage d'Eventail, du Grand Bé et du Palais du Grand Large. L'aéroport de Jersey, le plus proche, est implanté à 71 km. 
"
2,St Malo,Hotel De L'univers,https://www.booking.com/hotel/fr/de-l-univers.fr.html,8.0,48.65104101,-2.02372670,"L'Hotel De L'univers est installé dans la ville fortifiée de Saint-Malo, en Bretagne, à quelques pas du port ferry et de la gare. Pourvu d'une connexion Wi-Fi gratuite, l'établissement est à 400 mètres du port de plaisance de Saint-Malo.
Les chambres sont confortables et munies d'une télévision, d'un téléphone, ainsi que d'une salle de bains privative.
Le personnel serviable assurera des services personnalisés et vous fournira des conseils sur la région.
Donnant sur la place principale, l'Hotel De L'univers se trouve directement devant le château, à proximité de la mer. À partir de là, vous pourrez explorer facilement la ville historique, à pied. 
"
2,St Malo,La Maison des Armateurs,https://www.booking.com/hotel/fr/la-maison-des-armateurs.fr.html,8.5,48.64920520,-2.02463329,"Situé dans le centre historique de Saint-Malo, l’établissement La Maison des Armateurs vous accueille à 5 minutes à pied de la cathédrale et à 120 mètres du port de plaisance. Cet hôtel 4 étoiles propose une connexion Wi-Fi gratuite, un bar sur place et des journaux quotidiens.
Ses chambres disposent d'un minibar et d'une télévision par satellite à écran plat. Climatisées, elles comprennent également une armoire. Leur salle de bains privative est pourvue d'articles de toilette gratuits.
Un petit-déjeuner continental ou américain vous sera servi tous les matins dans la salle prévue à cet effet. Vous pourrez aussi le déguster dans le confort de votre chambre.
L'hôtel possède une réception ouverte 24h/24 avec une bagagerie. Un service de navette depuis et vers le Mont-Saint-Michel est disponible moyennant des frais supplémentaires. Vous séjournerez à 13 km de l'aéroport de Pleurtuit et à 800 mètres de la gare de Saint-Malo. 
"
2,St Malo,L'Etoile du Roy by Cocoonr,https://www.booking.com/hotel/fr/l-39-etoile-du-roy.fr.html,8.0,48.65146200,-2.01831500,"L'établissement L'Etoile du Roy by Cocoonr est situé dans le quartier du Sillon à Saint-Malo, à 300 mètres de la plage Eventail, à 1 km de la plage de Bon Secours et du palais du Grand Large. Cet appartement 4 étoiles offre une vue sur la mer et se trouve à 300 mètres de la plage du Sillon.
Cet appartement comprend 2 chambres, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'un sèche-cheveux. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi dans l'ensemble des locaux.
Vous séjournerez à proximité du casino Barrière Saint-Malo, du fort national et du Grand Bé. L'aéroport de Jersey, le plus proche, est implanté à 72 km. 
"
2,St Malo,Residence Reine Marine,https://www.booking.com/hotel/fr/residence-reine-marine.fr.html,8.3,48.66913503,-1.98354185,"Située sur la plage la résidence vous offre un panorama exceptionnel sur la baie de saint-malo. Cette résidence 4 étoiles propose 67 appartements de grand confort pouvant accueillir de 2 à 6 personnes, entièrement équipés et décorés avec raffinement. 
Piscine couverte et chauffée, hammam, parking gratuit, accès direct à la plage, à quelques minutes du centre de thalasso & Spa des Thermes Marins, du golf, du Mont Saint Michel et de toutes activités nautiques à proximité.  
"
2,St Malo,Logement de charme - Saint-Malo intramuros,https://www.booking.com/hotel/fr/logement-de-charme-saint-malo-intramuros.fr.html,8.2,48.64849290,-2.02695690,"Le Logement de charme - Saint-Malo intramuros propose un hébergement avec connexion Wi-Fi gratuite à Saint-Malo, à 200 mètres de la plage de Bon Secours, à 400 mètres de la plage de Mole et à 700 mètres de celle d'Eventail. Il se trouve à 1,3 km du fort national et à 2,5 km de la tour Solidor.
Cet appartement comprend 3 chambres, une télévision, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un lave-vaisselle et d'un micro-ondes.
Vous séjournerez à proximité du Grand Bé, du Palais du Grand Large et du casino Barrière Saint-Malo. L'aéroport le plus proche, celui de Jersey, est situé à 71 km. 
"
34,Bayonne,Appart-hôtel64 Bayonne,https://www.booking.com/hotel/fr/welcomehome64.fr.html,8.8,43.48984200,-1.48282500,"Situé à Bayonne, à 1 km de la cathédrale Sainte-Marie, à 1,6 km du parc Ansot et à moins de 1 km du tribunal de grande instance de Bayonne, L'Appart-hôtel64 Bayonne propose des hébergements avec une terrasse et une connexion Wi-Fi gratuite. Occupant un bâtiment datant de 1920, cette maison de vacances se trouve à 1,6 km de la préfecture des Pyrénées-Atlantiques et à 2,6 km du jardin botanique.
Cette maison de vacances comprend une chambre, une télévision à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine équipée comporte un lave-vaisselle et un micro-ondes. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à proximité de l'hôtel de ville de Bayonne, de l'arène de Bayonne et du musée Bonnat-Helleu, ainsi que du musée des beaux-arts de Bayonne. L'aéroport de Biarritz, le plus proche, est implanté à 5 km. 
"
34,Bayonne,Hôtel des Arceaux,https://www.booking.com/hotel/fr/des-arceaux.fr.html,7.1,43.49224970,-1.47577260,"Situé dans une zone piétonne du centre historique de Bayonne, le charmant Hôtel des Arceaux occupe un bâtiment datant du XVIIe siècle. Ses chambres sont toutes décorées de manière unique et comprennent une connexion Wi-Fi gratuite.
Certaines chambres disposent d'une salle de bains privative, tandis que d'autres donnent accès à une salle de bains et des toilettes communes.
Lors de votre séjour, vous pourrez rejoindre les lieux d’intérêt de Bayonne à pied grâce à l’emplacement central de l’établissement.
L’Hôtel des Arceaux constitue un pied à terre idéal pour profiter du Pays basque. Vous pourrez découvrir les montagnes, les plages et la campagne aux alentours de l’hôtel. 
"
2,St Malo,Hôtel de France et Chateaubriand,https://www.booking.com/hotel/fr/de-france-et-chateaubriand.fr.html,7.8,48.65119340,-2.02379644,"Situé au cœur de la ville historique de Saint-Malo, l’Hôtel de France et Chateaubriand offre une vue imprenable sur la mer et le sillon, à 210 mètres du port de plaisance de Saint-Malo.
Les chambres confortables de l’Hôtel de France et Chateaubriand présentent un décor raffiné.
Le restaurant sert des fruits de mer préparés de façon traditionnelle et des spécialités régionales.
Sa façade, unique dans la ville de Saint-Malo, et la présence du lieu de naissance de Chateaubriand, en font un bâtiment historique. 
"
2,St Malo,Résidence Néméa Le Domaine des Mauriers,https://www.booking.com/hotel/fr/le-domaine-des-mauriers.fr.html,7.5,48.62802437,-1.97798415,"La Résidence Néméa Le Domaine des Mauriers vous propose des hébergements indépendants à 10 minutes de route du centre de Saint-Malo. Elle donne accès à des piscines intérieure et extérieure chauffée, à un sauna ainsi qu’à une salle de sport.
Chaque appartement comprend un salon, une table à manger, une kitchenette équipée ainsi qu’une terrasse ou un balcon privés.
En juillet et en août, un club pour enfants est disponible pour les enfants de 4 à 12 ans.
Un parking privé est disponible gratuitement sur place. Les hébergements ne sont qu'à 50 mètres de boutiques et de restaurants ainsi qu'à 4 km de la plage. 
"
34,Bayonne,Baiona,https://www.booking.com/hotel/fr/baiona.fr.html,9.2,43.48722000,-1.46584000,"Le Baiona est situé à Bayonne, à 12 km de la gare de Biarritz-La Négresse, à 22 km de la gare de Saint-Jean-de-Luz et à 23 km de l'église Saint-Jean-Baptiste. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi.
Offrant une vue sur le jardin, cet appartement comprend une terrasse, une chambre, un salon, une télévision à écran plat, une cuisine équipée avec un réfrigérateur et un four ainsi qu'une salle de bains pourvue d'une baignoire ou d'une douche. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 36 km de la gare d'Hendaye et de FICOBA. L'aéroport de Biarritz, le plus proche, est implanté à 5 km. 
"
34,Bayonne,Temporesidence Chateauneuf,https://www.booking.com/hotel/fr/temporesidence-chateauneuf.fr.html,7.3,43.48991068,-1.47314027,"Située dans la région Aquitaine, cette résidence propose un hébergement moderne doté d'une connexion Internet par câble et d'une télévision à écran plat avec les chaînes du câble. Les plages de sable de Biarritz se trouvent à seulement 8 km.
Les hébergements insonorisés disposent d'un coin salon et salle à manger. Les kitchenettes sont équipées d'un four micro-ondes, d'un réfrigérateur ainsi que d'une cafetière. Tous les hébergements possèdent une salle de bains privative.
L'établissement Temporésidence Châteauneuf est situé dans le centre historique animé. La gare de Bayonne se trouve à seulement 1 km. L'église Saint-André est à 210 mètres de la résidence. Un parking public est disponible à proximité. 
"
34,Bayonne,23 Avenue du 8 Mai 1945,https://www.booking.com/hotel/fr/23-avenue-du-8-mai-1945.fr.html,9.3,43.47281920,-1.48588560,"Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la rivière, le 23 Avenue du 8 Mai 1945 est un hébergement situé à Bayonne. Situé à 8,7 km de la gare de Biarritz-La Négresse, il dispose d'une terrasse et d'un parking privé gratuit.
Offrant une vue sur la montagne, cet appartement comprend un balcon, une chambre, un salon, une télévision à écran plat, une cuisine équipée avec un réfrigérateur et un four ainsi qu'une salle de bains pourvue d'une douche. Les serviettes et le linge de lit sont fournis.
Un service de location de vélos est assuré sur place pour vous permettre de partir en randonnée dans les environs.
Le 23 Avenue du 8 Mai 1945 se trouve à 19 km de la gare de Saint-Jean-de-Luz et de l'église Saint-Jean-Baptiste. L'aéroport de Biarritz-Pays basque, le plus proche, est implanté à 3 km. 
"
34,Bayonne,Hôtel Le Bayonne,https://www.booking.com/hotel/fr/le-bayonne-ha-tel.fr.html,7.8,43.48502620,-1.47537053,"Installé dans le centre-ville de Bayonne, en Aquitaine, l'Hôtel Le Bayonne vous propose une piscine extérieure chauffée ouverte en saison ainsi qu'un hammam.
Ses chambres disposent d'une connexion gratuite à Internet par fibre optique et d'une télévision par satellite à écran plat. Elles comprennent également la climatisation, un bureau et un téléphone.
Le restaurant de l'hôtel vous fera déguster une cuisine traditionnelle, et vous pourrez savourer des boissons au bar. Tous les matins, vous pourrez démarrer votre journée avec un petit-déjeuner dans la salle à manger ou le confort de votre chambre.
La gare de Bayonne se trouve à 3 km, et un parking privé est disponible sur place moyennant des frais supplémentaires. L'Hôtel Le Bayonne est situé à 7,6 km de Biarritz et à 5,5 km de l'aéroport de Biarritz Pays Basque 
"
34,Bayonne,jeu de paume,https://www.booking.com/hotel/fr/jeu-de-paume-bayonne.fr.html,8.9,43.48984770,-1.47180190,"L'établissement Jeu de paume est situé à Bayonne, à 11 km de la gare de Biarritz-La Négresse, à 21 km de la gare de Saint-Jean-de-Luz et à 22 km de l'église Saint-Jean-Baptiste. Cet appartement se trouve à 47 km de Pasaiako portua.
Cet appartement comprend une chambre, une télévision par câble à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un four et d'un réfrigérateur. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 35 km de la gare d'Hendaye et de la FICOBA. L'aéroport de Biarritz, le plus proche, est implanté à 4 km. 
"
34,Bayonne,"Vue rivière super centre Bayonne, design 60 mt",https://www.booking.com/hotel/fr/vue-riviere-super-centre-bayonne-design-60-mt.fr.html,9.0,43.49221344,-1.47373664,"Vue rivière super centre Bayonne, design 60 mt is located in Bayonne, 12 km from Biarritz La Négresse Train Station, 22 km from Saint Jean de Luz Train Station, as well as 22 km from Saint-Jean-Baptiste Church. This apartment is 36 km from Hendaye Train Station and 36 km from FICOBA.
The apartment features a balcony, 1 bedroom, a living room and a well-equipped kitchen with a fridge and a dishwasher. Towels and bed linen are featured in the apartment.
Pasaiako portua is 47 km from the apartment. The nearest airport is Biarritz Airport, 5 km from Vue rivière super centre Bayonne, design 60 mt. 
"
34,Bayonne,Atlantic Selection - Le loft 36,https://www.booking.com/hotel/fr/atlantic-selection-le-loft-36.fr.html,9.0,43.48914910,-1.48936670,"Doté d'une connexion Wi-Fi gratuite et offrant une vue sur le jardin, l'Atlantic Selection - Le loft 36 est un hébergement situé à Bayonne. Cet appartement se trouve à 22 km de l'église Saint-Jean-Baptiste et à 35 km de la gare d'Hendaye.
Cet appartement d'une chambre comprend un salon avec une télévision à écran plat, une cuisine entièrement équipée et une salle de bains.
Vous séjournerez à 6,5 km de la gare de Biarritz-La Négresse et à 21 km de celle de Saint-Jean-de-Luz. L'aéroport de Biarritz, le plus proche, est implanté à 4 km. 
"
34,Bayonne,Bayonne en plein cœur Centre Historique 2 chambres,https://www.booking.com/hotel/fr/bayonne-en-plein-coeur-centre-historique-2-chambres.fr.html,8.9,43.48906990,-1.47552260,"Situé à Bayonne, en Aquitaine, le Bayonne en plein cœur Centre Historique 2 chambres est un établissement 3 étoiles doté d'une connexion Wi-Fi gratuite. Offrant une vue sur la ville, cet appartement 3 étoiles se trouve à 12 km de la gare de Biarritz-La Négresse.
Cet appartement comprend 2 chambres, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'un sèche-cheveux. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 22 km de la gare de Saint-Jean-de-Luz et de l'église Saint-Jean-Baptiste. L'aéroport de Biarritz, le plus proche, est implanté à 5 km. 
"
34,Bayonne,Villa AJNA Bayonne,https://www.booking.com/hotel/fr/chambre-chinoise.fr.html,8.8,43.48392100,-1.49821200,"Située à Bayonne, la Villa AJNA Bayonne propose une connexion Wi-Fi gratuite, un service de prêt de vélos, un salon commun et un jardin. Vous pourrez profiter d'un sauna.
Tous les logements comprennent un micro-ondes, un réfrigérateur, une bouilloire, des plaques de cuisson et une machine à café. Tous les logements comprennent des coins salon et repas.
Cette chambre d'hôtes sert un petit-déjeuner continental.
La Villa AJNA Bayonne possède une terrasse.
Vous séjournerez à 6,1 km de la gare de Biarritz-La Négresse et à 21 km de celle de Saint-Jean-de-Luz. L'aéroport de Biarritz, le plus proche, est implanté à 6 km. 
"
34,Bayonne,Péniche DJEBELLE,https://www.booking.com/hotel/fr/peniche-djebelle.fr.html,9.5,43.49633500,-1.47374900,"Dotée d'un service de prêt de vélos, d'un salon commun, d'une terrasse et d'une connexion Wi-Fi gratuite, la Péniche DJEBELLE est située à Bayonne, à 16 km de la gare de Biarritz-La Négresse et à 26 km de la gare de Saint-Jean-de-Luz. Cet établissement non-fumeurs se trouve à 26 km de l'église Saint-Jean-Baptiste.
Toutes les chambres de cette maison d'hôtes comprennent un balcon. Toutes les chambres du Péniche DJEBELLE comprennent une salle de bains privative.
Un petit-déjeuner buffet ou continental est servi sur place.
Vous pourrez pratiquer diverses activités à Bayonne et dans ses environs, telles que la randonnée, le ski et la pêche.
La maison d'hôtes se trouve à 40 km de la gare d'Hendaye et de FICOBA. L'aéroport de Biarritz, le plus proche, est implanté à 7 km. 
"
34,Bayonne,Hotel Restaurant Les Genets,https://www.booking.com/hotel/fr/restaurant-les-genets.fr.html,7.6,43.46494896,-1.49584383,"Situé à 1,5 km de l'autoroute A63, en dehors de Bayonne, l'Hotel Restaurant Les Genets dispose de chambres insonorisées et d'un restaurant servant des spécialités locales.
Les chambres de l'Hotel Restaurant Les Genets sont équipées de la climatisation, d'une télévision à écran LCD et d'une connexion Wi-Fi gratuite. Elles sont décorées dans des tons neutres et avec du mobilier en bois élégant.
Un petit-déjeuner buffet est servi chaque matin dans la salle à manger de l'établissement.
Un parking gratuit est à votre disposition sur place. Le centre d'Anglet se trouve à 3 km. Les plages de Biarritz sont accessibles en seulement 15 minutes en voiture. 
"
34,Bayonne,Joli appartement Bayonne,https://www.booking.com/hotel/fr/joli-appartement-bayonne.fr.html,,43.50222500,-1.46740280,"Located in Bayonne, 16 km from Biarritz La Négresse Train Station and 26 km from Saint Jean de Luz Train Station, Joli appartement Bayonne provides accommodation with amenities such as free WiFi and a flat-screen TV. This apartment is 40 km from FICOBA.
Leading onto a terrace, the apartment consists of 2 bedrooms and a fully equipped kitchen.
Saint-Jean-Baptiste Church is 27 km from the apartment, while Hendaye Train Station is 40 km away. The nearest airport is Biarritz Airport, 8 km from Joli appartement Bayonne. 
"
34,Bayonne,Hostel 20 Bayonne,https://www.booking.com/hotel/fr/hostel-20-bayonne.fr.html,7.8,43.49535000,-1.46875300,"Situé à Bayonne, l'Hostel 20 Bayonne propose un salon commun, une terrasse, un bar et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Vous séjournerez à 15 km de la gare de Biarritz-La Négresse, à 25 km de la gare de Saint-Jean-de-Luz et à 26 km de l'église Saint-Jean-Baptiste. Vous pourrez profiter d'animations en soirée et d'une cuisine commune.
Le linge de lit est fourni.
Un petit-déjeuner continental est servi tous les matins sur place.
Le personnel de la réception ouverte 24h/24 parle français, anglais et espagnol.
L'Hostel 20 Bayonne se trouve à 39 km de la gare d'Hendaye et de la FICOBA. L'aéroport de Biarritz-Pays basque, le plus proche, est implanté à 5 km. 
"
34,Bayonne,Appart'Hôtel Bellevue,https://www.booking.com/hotel/fr/appart-39-bellevue.fr.html,8.5,43.50579423,-1.45608832,"Situé dans un jardin, l'Appart'Hôtel Bellevue propose un hébergement à Bayonne, à seulement 2,4 km de la cathédrale Sainte-Marie. Il met gratuitement à votre disposition un parking privé sur place et une connexion Wi-Fi dans l'ensemble des lieux.
Le logement dispose d'un coin salon et d'un coin repas avec une télévision et un lecteur DVD. Sa kitchenette est équipée d'un four, d'un four micro-ondes, d'un grille-pain, d'un réfrigérateur et de plaques de cuisson. La salle de bains est munie d'une douche et le linge de lit et les serviettes sont fournis gratuitement.
L'établissement assure un service de location de vélos, et la région offre un cadre idéal pour pratiquer la randonnée à pied et à vélo. L'Appart'Hôtel Bellevue se trouve à 1,4 km du jardin botanique et à 3,2 km du parc Ansot. L'aéroport le plus proche, celui de Biarritz Pays Basque, est installé à 7 km. 
"
34,Bayonne,ibis budget Bayonne,https://www.booking.com/hotel/fr/ibis-budget-bayonne.fr.html,7.7,43.48908262,-1.45717809,"Situé à 2 km du centre historique et de la gare de Bayonne, ainsi qu'à 8 km des plages, l'ibis budget Bayonne dispose d'une réception ouverte 24h/24, ainsi que d'une connexion Wi-Fi et d'un parking gratuits.
Les chambres climatisées sont toutes dotées d'une salle d'eau privative. L’établissement accepte les animaux domestiques moyennant des frais supplémentaires de 10 EUR par animal et par nuit.
Le restaurant Courtepaille sert une cuisine traditionnelle et comporte un grill sur la terrasse. Un petit-déjeuner continental, composé de viennoiseries, de jus de fruits, de brioche, de gâteau, de yaourts, de compote, de fromage et de boissons chaudes, peut être servi dans la salle prévue à cet effet ou sur la terrasse.
L'ibis budget Bayonne se trouve à 500 mètres de l'autoroute A63 et à 7 km de l'aéroport de Biarritz-Anglet-Bayonne. Le musée basque est accessible à 2 km. 
"
34,Bayonne,Beautiful flat with a view on the Nive river in Bayonne - Welkeys,https://www.booking.com/hotel/fr/beautiful-flat-with-a-view-on-the-nive-river-in-bayonne-welkeys.fr.html,7.0,43.48949160,-1.47405250,"Le Beautiful flat with a view on the Nive in Bayonne - Welkeys propose un hébergement à Bayonne, à 12 km de la gare de Biarritz-La Négresse, à 22 km de la gare Saint-Jean-de-Luz et de l'église Saint-Jean-Baptiste. Il offre une vue sur la ville et propose une connexion Wi-Fi gratuite dans l'ensemble de ses locaux.
L'appartement comprend 2 chambres, une cuisine avec un réfrigérateur et un four ainsi que 2 salles de bains pourvues d'une douche et d'articles de toilette gratuits. Les serviettes et le linge de lit sont fournis.
Vous séjournerez à 36 km de la gare d'Hendaye et de FICOBA. L'aéroport le plus proche, celui de Biarritz-Pays basque, est situé à 5 km. 
"
34,Bayonne,Parc 709 Bayonne,https://www.booking.com/hotel/fr/parc-709-bayonne.fr.html,9.2,43.49560600,-1.48131700,"Offrant une vue sur la rivière, le Parc 709 Bayonne propose des hébergements avec un balcon et une machine à café, à environ 12 km de la gare de Biarritz-La Négresse. Cet appartement 4 étoiles se trouve à 22 km de la gare de Saint-Jean-de-Luz.
Cet appartement comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision par câble à écran plat, une cuisine entièrement équipée et une terrasse avec vue sur la ville. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi dans l'ensemble des locaux.
Vous séjournerez à 22 km de l'église Saint-Jean-Baptiste et à 35 km de la gare d'Hendaye. L'aéroport de Biarritz, le plus proche, est implanté à 6 km. 
"
34,Bayonne,Hotel Loreak,https://www.booking.com/hotel/fr/comfort-bayonne-biarritz.fr.html,7.9,43.49349109,-1.45263344,"Installé à 2 km du centre-ville de Bayonne, l’Hotel Loreak propose des hébergements avec une salle de bains privative, une connexion Wi-Fi gratuite et une télévision à écran plat.
Rénovées en mai 2020, les chambres de l’hôtel sont également climatisées et équipées d'un bureau. Elles sont toutes desservies par un ascenseur, et leur salle de bains privative est pourvue d’un sèche-cheveux.
Le restaurant sert une cuisine régionale sous forme de buffet et des menus fixes sont également disponibles. Vous pourrez aussi vous détendre en savourant une boisson dans le salon.
Un parking gratuit est à votre disposition sur place. Les plages de Biarritz et d’Anglet se trouvent à seulement 8 km de l’Hotel Loreak. L’établissement est situé à proximité de la sortie sur l’autoroute A63. 
"
34,Bayonne,Hôtel Villa KOEGUI Bayonne,https://www.booking.com/hotel/fr/villa-koegui-bayonne.fr.html,9.0,43.49237100,-1.47258800,"Doté d’un bar, d’un restaurant, d’une terrasse, d’un salon commun et d’une salle de sport, l’Hôtel Villa KOEGUI Bayonne propose des hébergements à Bayonne. Il assure un service d’étage, et sa réception est ouverte 24h/24. Une connexion Wi-Fi est disponible gratuitement dans l’ensemble de l’établissement.
Toutes les chambres sont climatisées et disposent d’une télévision par satellite à écran plat, d’un bureau, d’une armoire, d’une bouilloire, d’une salle de bains privative ainsi que d’un sèche-cheveux.
Un petit-déjeuner buffet et américain est servi tous les matins sur place.
Un sauna est également à votre disposition. Vous aurez la possibilité de pratiquer différentes activités à Bayonne et dans les environs, telles que le vélo et la randonnée.
L’Hôtel Villa KOEGUI Bayonne se trouve à proximité de sites d’intérêt tels que la cathédrale Sainte-Marie, le parc Ansot et le musée des beaux-arts Bonnat-Helleu. L'aéroport le plus proche, celui de Biarritz-Pays basque, est situé à 7 km. 
"
